source,model_id,draw,eta,T_min,T_max,a,b,c,d,sigma_q,p_global,p_jump,fixed_T,gamma0,gamma1,latency_cap,max_steps,random_seed,list_length,mean_adjacent_distance,sd_adjacent_distance,p90_adjacent_distance,switch_rate_distance,mean_adjacent_similarity,log_frequency_likelihood,frequency_likelihood,n_relevant_bigrams,n_relevant_bigrams_rate,n_relevant_bigrams_norm,n_lists,mu_latency_raw_pooled,mu_latency_raw_pooled_r2,mu_latency_raw_pooled_n,mu_latency_raw_pooled_n_bins,mu_latency_median_norm,mu_latency_median_norm_r2,mu_latency_median_norm_n,mu_latency_median_norm_n_bins,mu_semantic_pooled,mu_semantic_pooled_r2,mu_semantic_pooled_n,mu_semantic_pooled_n_bins,mu_semantic_tail_quantile,mu_semantic_tail_n_total,mu_semantic_tail_frac,mu_semantic_tail_pooled,mu_semantic_tail_pooled_r2,mu_semantic_tail_pooled_n,mu_semantic_tail_pooled_n_bins,mu_latency_raw_pooled_ccdf,mu_latency_raw_pooled_ccdf_r2,mu_latency_raw_pooled_ccdf_n,mu_latency_raw_pooled_ccdf_n_bins,mu_latency_median_norm_ccdf,mu_latency_median_norm_ccdf_r2,mu_latency_median_norm_ccdf_n,mu_latency_median_norm_ccdf_n_bins
model,M4_adaptive_T,18,0.15586043435975297,0.6943294187723628,1.2380640718136655,-1.2781994073419667,5.890052293757934,0.0,0.0,0.19980574674000237,0.1393458890581259,0.15,1.5,-1.0,1.0,150,500,406399959,5.92,0.8785354861701783,0.19628136485078904,1.0401124159895452,0.22133477633477633,0.5386256399411609,-3.9362748374479906,0.029062150933312908,0.54,0.12885714285714284,4.400239149968502,50.0,1.0548744376845525,0.8796687718192093,296.0,12.0,1.5875740857579252,0.9166806554276725,150.0,12.0,-0.6358388250289657,0.09598531728967752,246.0,12.0,0.8,246.0,0.2073170731707317,15.773211555211503,0.5490329796778464,51.0,11.0,,,,,,,,
model,M4_adaptive_T,19,0.3679193834739772,0.9777070521130762,1.7833721677395395,-0.853491286070494,1.5867474922779998,0.0,0.0,0.343581193307641,0.1755869232452441,0.15,1.5,-1.0,1.0,150,500,367243528,8.88,0.8709373599031852,0.15354929056441682,1.0194471972954535,0.22972860962566843,0.5388673399457933,-3.707562061828709,0.034338230408125996,0.88,0.12216666666666667,3.9667762957367345,50.0,1.4477843039330216,0.8271453884767463,444.0,12.0,2.129969336330072,0.9011086602715467,225.0,12.0,-1.2095843392789323,0.2683920524188139,394.0,12.0,0.8,394.0,0.20050761421319796,7.274809245075215,0.55566081826979,79.0,12.0,,,,,,,,
model,M4_adaptive_T,20,0.8615258065881825,1.3369972343470342,3.8633357310430276,1.4072355573748752,5.227969032411487,0.0,0.0,0.5044193763562833,0.3719420670979048,0.15,1.5,-1.0,1.0,150,500,800509885,13.72,0.9061970918491171,0.16222157767966597,1.064254503572373,0.22172109426521192,0.5289523347616631,-3.4449471773409277,0.03710137754616208,0.94,0.08072756655109598,2.762060007060467,50.0,1.5677498381235944,0.8781006455804325,686.0,11.0,2.433905618382864,0.8780053359831714,371.0,12.0,-2.1878945372508936,0.4640335249553188,636.0,11.0,0.8,636.0,0.20754716981132076,13.607255097749874,0.7872947572196486,132.0,11.0,,,,,,,,
model,M4_adaptive_T,21,0.15828690630596567,1.257898137286893,2.078172763896302,-0.8855659352900274,4.095757779970117,0.0,0.0,0.48979299606706916,0.40877002076248187,0.15,1.5,-1.0,1.0,150,500,476509929,17.68,0.954681462659006,0.1368661980204855,1.103230762610942,0.21420464865894936,0.5143394174573287,-2.650801454687447,0.07766068268709407,1.7,0.1079282006524906,2.487292134507156,50.0,1.7777927785852148,0.9262650044772471,884.0,12.0,2.6309713318071566,0.9475014256209378,456.0,12.0,-3.3997144929958445,0.689079700567659,834.0,12.0,0.8,834.0,0.2014388489208633,18.750823142320666,0.7478948810441514,168.0,12.0,,,,,,,,
model,M4_adaptive_T,22,0.5013693089304551,1.4896675941150588,3.83708070946253,1.5266964059824466,2.2480515521294935,0.0,0.0,0.5904630155133027,0.13745007092696437,0.15,1.5,-1.0,1.0,150,500,465683157,21.4,0.9037867561822338,0.12135266815961535,1.010142420139302,0.21520942021919973,0.5279349988677479,-3.722449780683219,0.03033444530052964,1.16,0.05744242910844829,0.975237466351016,50.0,1.9302288514050652,0.9434168453660795,1070.0,12.0,2.525171345863924,0.9347734059150137,573.0,11.0,-0.9621911576474578,0.07115262546932422,1020.0,12.0,0.8,1020.0,0.2,16.037413989164097,0.8418054771250583,204.0,11.0,,,,,,,,
model,M4_adaptive_T,23,0.04548959371598872,0.9928245863783891,3.1431624141567527,0.6737189660151146,3.540288250223463,0.0,0.0,0.2800776647660068,0.3161759576261219,0.15,1.5,-1.0,1.0,150,500,249223598,26.7,0.9178563554825401,0.16602972518709516,1.103748385540503,0.20651003843169088,0.5256921340373044,-3.1304204591245126,0.04854624200996965,1.64,0.06654237603734536,0.07032086924683803,50.0,2.1230492396926635,0.9535782397810086,1335.0,11.0,2.3160977039378157,0.9696878471934972,760.0,11.0,-2.0146068565458015,0.46344536755138543,1285.0,11.0,0.8,1285.0,0.2,14.435021358536808,0.7949431307116265,257.0,12.0,,,,,,,,
model,M4_adaptive_T,24,0.04722236172206471,0.857284531422279,3.564815694754884,-1.7250344877783808,5.141525628795866,0.0,0.0,0.1529518015225335,0.2560811876912316,0.15,1.5,-1.0,1.0,150,500,32616359,10.86,0.9176782242805056,0.19488081154064382,1.102900288414496,0.22714686294098058,0.5272839941557848,-3.311020147691894,0.04206704132436703,0.66,0.07636140493493435,3.2293923594600797,50.0,1.459016897030385,0.9365486441482109,543.0,12.0,1.853064328288948,0.9579297411025837,295.0,12.0,-2.3204630503038124,0.595795794872681,493.0,11.0,0.8,493.0,0.20081135902636918,23.579720630231954,0.7733603408752138,99.0,12.0,,,,,,,,
model,M4_adaptive_T,25,0.1380253134112908,1.159068053494551,3.041256717188571,-0.16991211317219568,0.5344593250220462,0.0,0.0,0.23560187800512217,0.2133516200611051,0.15,1.5,-1.0,1.0,150,500,448350652,18.38,0.8898848982599198,0.186484520581621,1.100230074334003,0.21217531084700283,0.5347596324371052,-3.5522911495633944,0.03246597666001325,1.1,0.06488081882521242,1.7043786216820758,50.0,1.8199099524592472,0.9370180323763285,919.0,12.0,2.3984006191326603,0.9637856832455238,524.0,12.0,-0.5567968927130535,0.056993902743628366,869.0,12.0,0.8,869.0,0.20368239355581128,14.93019154315147,0.7358556603866798,177.0,12.0,,,,,,,,
model,M4_adaptive_T,26,0.3906496740342802,0.7081094991421869,2.3441119993359383,-1.724609928299142,1.139882698560666,0.0,0.0,0.3643726659773524,0.1891049915343484,0.15,1.5,-1.0,1.0,150,500,224620333,6.04,0.8621724640448996,0.14325177800191835,0.9792432656880043,0.22893939393939391,0.5408718818372436,-3.7609030940384867,0.03972854034864143,0.78,0.17373232323232324,4.608882547769917,50.0,1.208871183652856,0.914952719685489,302.0,12.0,1.573877798606422,0.8946482061397136,154.0,12.0,-0.3102636785767915,0.011444352226258947,252.0,12.0,0.8,252.0,0.21031746031746032,9.575957662405292,0.57643381992849,53.0,10.0,,,,,,,,
model,M4_adaptive_T,27,0.0183493113221411,0.5379815774498781,3.687238823549883,1.1196736501529192,3.536015266169505,0.0,0.0,0.5017987831982993,0.44566030194702916,0.15,1.5,-1.0,1.0,150,500,174975739,27.42,0.9663203899457578,0.1348728823554458,1.1250298609643157,0.20851326140099896,0.5112012624799085,-2.623523550988369,0.0773981962719552,1.54,0.057944462368848156,-0.21781874394467293,50.0,2.0867207095499025,0.9512913335712716,1371.0,11.0,2.454303753715546,0.9581796024768674,810.0,12.0,-3.0250903666873894,0.6630732996463713,1321.0,11.0,0.8,1321.0,0.2036336109008327,20.523027936350896,0.878443698384874,269.0,12.0,,,,,,,,
model,M4_adaptive_T,28,0.7713896132644378,1.1367761101163174,2.235247837545951,-1.6674660665756744,3.5280615739727805,0.0,0.0,0.2750480740314236,0.17093522577603415,0.15,1.5,-1.0,1.0,150,500,44353773,4.1,0.8401775337785584,0.1532443515088526,0.9429689694843476,0.2024444444444444,0.5477480985090369,-4.413985904359094,0.021591984060993365,0.4,0.12066666666666666,4.73581428331371,50.0,0.9835260070748956,0.8369927884933078,205.0,12.0,1.1115002205300084,0.7188283492948413,108.0,12.0,0.07617987523479598,0.0006459452708020841,155.0,12.0,0.8,155.0,0.2,11.988066416038134,0.6416088302168053,31.0,9.0,,,,,,,,
model,M4_adaptive_T,29,0.034853906812350455,1.4358017535575334,2.773405062886912,1.2820155420540438,2.410996900457107,0.0,0.0,0.5783729545531165,0.38622659953619326,0.15,1.5,-1.0,1.0,150,500,241069416,27.16,0.9589947802104192,0.13327496672961636,1.1166824937970536,0.20975550756223899,0.5131380475147413,-2.6673976776760724,0.07413603298518588,1.84,0.07105849579588601,0.15012056081892827,50.0,2.0130255958169205,0.9553455531225854,1358.0,11.0,2.3154722563898114,0.9635151466737024,781.0,12.0,-3.6844278708801954,0.7141629452548176,1308.0,12.0,0.8,1308.0,0.20030581039755352,13.365016133527362,0.7356582854083371,262.0,12.0,,,,,,,,
model,M4_adaptive_T,30,0.08888948517748091,0.7859154415591598,2.5142168909899407,1.4225673933568226,4.353358464055523,0.0,0.0,0.4815793508614805,0.4064722860217194,0.15,1.5,-1.0,1.0,150,500,5756406,22.64,0.9572815380862069,0.14250564764224874,1.1132469302240673,0.20980035320230833,0.513959245529953,-2.6676010298758768,0.07322531076977352,1.68,0.07907100013226678,1.1712192436323026,50.0,1.8616930726603813,0.9743745449824573,1132.0,11.0,2.2370513506262903,0.9726312783084564,576.0,12.0,-2.9199736713383255,0.7562783325884781,1082.0,11.0,0.8,1082.0,0.20055452865064696,12.52472604605235,0.7277137012952228,217.0,12.0,,,,,,,,
model,M4_adaptive_T,31,0.07541630445142604,0.4040680297700494,1.9639899543436352,-0.2567471552967642,0.4101015422985932,0.0,0.0,0.44789245066829186,0.08283768565524374,0.15,1.5,-1.0,1.0,150,500,656205067,17.76,0.898199835552855,0.11600753577931061,0.9965080308138315,0.21465829786492058,0.529161281151528,-2.974962814421915,0.060718586601300535,1.98,0.11805936739185494,2.746387733041433,50.0,1.8583753688835616,0.92868361806247,888.0,12.0,2.3935488744129585,0.9250430588518995,477.0,12.0,-1.6661313306863426,0.1724048405893175,838.0,12.0,0.8,838.0,0.20047732696897375,14.886003878877656,0.7119656300211513,168.0,12.0,,,,,,,,
model,M4_adaptive_T,32,0.04667862145064354,1.201152642065504,3.9979680502410946,0.25219235315920896,2.6301165758754332,0.0,0.0,0.3352467582497296,0.28885887594905596,0.15,1.5,-1.0,1.0,150,500,496703019,32.14,0.9237110497404529,0.15137992684025656,1.0901542726293048,0.20805313750015034,0.5233982908906711,-3.068023684486716,0.05010268211693608,1.72,0.05581368317833637,-1.2711784304223561,50.0,2.246108696454381,0.9662781837422509,1607.0,11.0,2.6652463173370338,0.9631562786152479,852.0,12.0,-2.7148670725236355,0.6030498085363578,1557.0,12.0,0.8,1557.0,0.2003853564547206,8.59567726106342,0.7712488078663604,312.0,12.0,,,,,,,,
model,M4_adaptive_T,33,0.030612972016141212,0.4648910082921983,2.3054037342600404,1.626164453373108,3.7754048676138847,0.0,0.0,0.5353630983568347,0.49097643308825445,0.15,1.5,-1.0,1.0,150,500,723410739,23.08,0.9781433377678721,0.13475864841972557,1.1304663092469427,0.20929423901808916,0.5081485621634533,-2.357877813048804,0.10039584076978558,1.58,0.0725418785033508,0.956245035570824,50.0,1.8583335514280457,0.9736348055891115,1154.0,11.0,2.0948398057110182,0.949421011318307,676.0,12.0,-3.4361332622076204,0.7940495714781522,1104.0,11.0,0.8,1104.0,0.20018115942028986,18.587658602424142,0.673483873592337,221.0,12.0,,,,,,,,
model,M4_adaptive_T,34,0.02227300683955793,0.6367796854653114,1.3049363543624084,-0.05386609515704599,2.9216776023336877,0.0,0.0,0.4980973682940705,0.32714286900714135,0.15,1.5,-1.0,1.0,150,500,439009413,18.02,0.9606787026878432,0.12728672702950086,1.0990860133860736,0.21454566950077783,0.5124071722056607,-2.405633042430706,0.09664018155740042,2.22,0.13429803373441146,2.9184484282778316,50.0,1.8255876979267043,0.9459103264374662,901.0,11.0,2.342876087285254,0.9317663361831601,507.0,12.0,-3.984396676943461,0.7325892512276011,851.0,12.0,0.8,851.0,0.2009400705052879,16.350094966944557,0.8492260422901639,171.0,11.0,,,,,,,,
model,M4_adaptive_T,35,0.6035045924564639,0.8130633375919596,3.669792347444348,-0.10721910045177152,5.500919881718841,0.0,0.0,0.5566035059089165,0.11469693376799137,0.15,1.5,-1.0,1.0,150,500,299665874,14.02,0.8869400509979327,0.12225363040555413,0.9908081239822021,0.22036984901922982,0.5327256815529252,-3.766858168088638,0.03078337613687081,0.92,0.06907196192180712,2.6636685015640036,50.0,1.600513122271326,0.9476480715923157,701.0,12.0,2.0823347278830053,0.9687061024589446,370.0,12.0,-1.2082317930465472,0.10970885901353622,651.0,12.0,0.8,651.0,0.20583717357910905,20.57170514468666,0.7822119932325231,134.0,12.0,,,,,,,,
model,M4_adaptive_T,36,0.33832390513546295,0.8437949136299665,3.8875547591945523,1.1479756858278547,2.971539472612498,0.0,0.0,0.41128158072507415,0.4293734098476873,0.15,1.5,-1.0,1.0,150,500,108265739,22.7,0.940142634451737,0.1521239117656069,1.106441638870493,0.20792340195961143,0.5189371043742486,-2.95270329708131,0.05489967925648373,1.42,0.06739963951460115,0.89554094253301,50.0,2.0175476007567252,0.9256470149128627,1135.0,11.0,2.4286017371145485,0.9298967262687937,615.0,11.0,-2.5567676899088476,0.6544225331158329,1085.0,11.0,0.8,1085.0,0.20092165898617512,18.552606923970327,0.8035817283784563,218.0,12.0,,,,,,,,
model,M4_adaptive_T,37,0.0188309396229887,1.2665010881228729,3.816992656193629,-0.3928171391595554,5.060598869678552,0.0,0.0,0.3922786132143641,0.23558118680880225,0.15,1.5,-1.0,1.0,150,500,8312692,33.36,0.9165866131510506,0.14212780287383261,1.066380451631127,0.20607910981741148,0.5249614901407473,-2.9993299961471975,0.05386629924444515,2.04,0.06285146945013724,-1.2699705527746383,50.0,2.304958334947839,0.966261928938387,1668.0,11.0,2.671724008288444,0.9677253803258257,894.0,12.0,-2.389536106217116,0.34701316194801257,1618.0,12.0,0.8,1618.0,0.20086526576019778,13.220505366828059,0.9325491941007372,325.0,11.0,,,,,,,,
model,M4_adaptive_T,38,0.08052802480502436,1.327770318915862,2.3626567108589938,-0.41436378831501175,4.471282576765936,0.0,0.0,0.5722828890362262,0.29176696197610574,0.15,1.5,-1.0,1.0,150,500,907549435,24.74,0.9391854802766971,0.134141131477381,1.084344428978958,0.20835077321593964,0.5184030181072695,-2.8002508247092868,0.06507309622262865,1.54,0.06465944704066169,0.48247870515706226,50.0,2.1754791202910813,0.9288278901335162,1237.0,11.0,2.668269463787288,0.9245334442469392,769.0,12.0,-1.7137307476570915,0.20679384991856609,1187.0,12.0,0.8,1187.0,0.2013479359730413,17.813236973709447,0.8177792568555154,239.0,12.0,,,,,,,,
model,M4_adaptive_T,39,0.30325428066602356,0.4129833659976525,1.080910538127878,0.9870372745393459,2.5219192704529463,0.0,0.0,0.4995461886858906,0.2283466820538931,0.15,1.5,-1.0,1.0,150,500,339299134,6.12,0.8999648600667521,0.14700484442475512,1.0230144703722812,0.233969696969697,0.529857356292203,-3.227882442465057,0.05417105751737099,0.8,0.19166666666666668,4.607978146304193,50.0,1.123167839825849,0.8944342757569765,306.0,12.0,1.5729421906365209,0.9138958205932526,156.0,12.0,-2.0632631186779484,0.411271468694268,256.0,12.0,0.8,256.0,0.203125,13.247043236363007,0.589733050180836,52.0,12.0,,,,,,,,
model,M4_adaptive_T,40,0.021179488222979027,0.9758382939277892,2.959426594567033,0.9514582601729082,5.656859740763019,0.0,0.0,0.3344347012532441,0.13521392643388783,0.15,1.5,-1.0,1.0,150,500,686500008,30.66,0.9000065814850383,0.14375586928759543,1.0363149494827313,0.2064958084594133,0.529658671786768,-3.304263500910867,0.04086714777637921,1.94,0.06826193226329723,-0.6644470033064721,50.0,2.317055061008998,0.963413646182229,1533.0,12.0,2.748613398526009,0.9673508018454179,810.0,12.0,-1.2904256784989174,0.18361873649318528,1483.0,12.0,0.8,1483.0,0.200944032366824,10.203870073371295,0.8095784950811713,298.0,12.0,,,,,,,,
model,M4_adaptive_T,41,0.2511457187994609,1.073282166452568,1.7881163154755442,-1.0973788213024234,1.8203857278939652,0.0,0.0,0.5918895184557313,0.04321454596391615,0.15,1.5,-1.0,1.0,150,500,231903768,12.42,0.8893758544991063,0.11507936986127161,0.9855381534782048,0.21755599139422668,0.5318460216525434,-3.6070980467429172,0.03778792060378504,1.3,0.11398253054135406,3.4617565308784726,50.0,1.6023671765927199,0.9339201335979329,621.0,12.0,2.205762261344374,0.9261537941092215,323.0,12.0,1.1200163197857569,0.049002333280833366,571.0,12.0,0.8,571.0,0.20665499124343256,15.568823075035988,0.6781250802494969,118.0,7.0,,,,,,,,
model,M4_adaptive_T,42,0.32301963007915885,0.5210218009077154,3.7914716214828985,0.8048817022305315,2.5902627658139523,0.0,0.0,0.3892661826542335,0.1226979445189159,0.15,1.5,-1.0,1.0,150,500,545529087,23.94,0.8917675216712404,0.13526911991402005,1.008838666893555,0.2103565784821594,0.5316741830332272,-3.6896335691056343,0.030903805270028884,1.46,0.06533079789903525,0.6115227198142967,50.0,2.120789559801318,0.9583525949627874,1197.0,12.0,2.576575432715883,0.9685077591445415,711.0,12.0,-1.0651111059956593,0.11397986484303546,1147.0,12.0,0.8,1147.0,0.2013949433304272,13.71398661090528,0.7570882174236794,231.0,12.0,,,,,,,,
model,M4_adaptive_T,43,0.056204057812728976,0.36405616029079046,3.7019736409015445,0.8110998584784164,3.969084637802938,0.0,0.0,0.20720659671118985,0.26160715200431833,0.15,1.5,-1.0,1.0,150,500,258856456,19.64,0.904711149757588,0.18679395419339848,1.111216850000874,0.21418103038161854,0.5303990422354639,-3.4115524715024095,0.036543875519098996,1.02,0.05379849095896386,1.2951342985969319,50.0,1.8144097850881924,0.9458916778955208,982.0,12.0,2.2851661999455297,0.9643818310565017,507.0,12.0,-1.6580752005458825,0.31647735893805196,932.0,11.0,0.8,932.0,0.20064377682403434,19.305552376428682,0.8963011132011581,187.0,12.0,,,,,,,,
model,M4_adaptive_T,44,0.05804890517978879,0.5877070812863999,3.459453197073871,-0.8715688294990245,2.296822000736958,0.0,0.0,0.4060310853703538,0.17884188892826214,0.15,1.5,-1.0,1.0,150,500,246018520,26.7,0.9123173432203328,0.14170718940455626,1.0536489459039495,0.20600542271171382,0.5260996485246298,-3.0989954624213123,0.05183752482342043,1.98,0.08131755929068067,0.41032086924683797,50.0,2.1029521840480316,0.9495346624124573,1335.0,11.0,2.304780462451395,0.9745661838907648,793.0,11.0,-2.827393382397366,0.4661965383669494,1285.0,12.0,0.8,1285.0,0.2,13.624236553766076,0.7728202002543223,257.0,12.0,,,,,,,,
model,M4_adaptive_T,45,0.02685393507841361,0.6781584624517076,2.533665047936503,-0.3179804700096085,2.3155575186388426,0.0,0.0,0.1989249793537627,0.18451185392539926,0.15,1.5,-1.0,1.0,150,500,243099339,14.32,0.8936971157869583,0.19987065827026193,1.098463180062546,0.22835008773476267,0.5344554803025555,-3.572764688852389,0.0317071899257742,0.6,0.04649226263932146,2.265276996067541,50.0,1.7023135452716396,0.9367753935588395,716.0,12.0,2.327312354732136,0.9541483877505,370.0,12.0,-1.7046627336569724,0.3189210308495737,666.0,11.0,0.8,666.0,0.20270270270270271,17.530119820181515,0.9003497259310835,135.0,12.0,,,,,,,,
model,M4_adaptive_T,46,0.06609170535741005,0.655685565270709,3.094086147232396,-1.407106226018541,3.299189869335684,0.0,0.0,0.5607646436852033,0.29801029783023114,0.15,1.5,-1.0,1.0,150,500,214521140,23.02,0.9443162232479739,0.12748801681409114,1.0850958218465623,0.2073134550993821,0.5168103083037094,-2.7471467002540275,0.07141069551954717,1.98,0.09459488392410854,1.3719233366701165,50.0,2.1308010778650073,0.9366879533826575,1151.0,12.0,2.636519904279943,0.9678501162353625,592.0,11.0,-3.957235886923362,0.7197423430797203,1101.0,12.0,0.8,1101.0,0.20072661217075385,7.478593831975551,0.6702036508601124,221.0,12.0,,,,,,,,
model,M4_adaptive_T,47,0.2573334473560468,1.2549950085710102,3.489814801914887,-0.7685637300439372,1.1235882889397926,0.0,0.0,0.2386756762300261,0.34724856785513397,0.15,1.5,-1.0,1.0,150,500,828249313,17.8,0.9016075227319132,0.18435537238676353,1.09654820561262,0.21599989497273786,0.5313182351190495,-3.341803794669458,0.0396858507932674,1.18,0.07208006272230932,1.9359355323085707,50.0,1.7150647586011778,0.946792579171395,890.0,11.0,2.12263242673715,0.9603297997093176,504.0,12.0,-1.7267402603206856,0.20625121262749868,840.0,12.0,0.8,840.0,0.2,20.616476110829623,0.8978228358051085,168.0,11.0,,,,,,,,
model,M4_adaptive_T,48,0.015945284781037492,0.31891953157590974,1.6540770395467381,0.5493593349689445,2.0583865824512237,0.0,0.0,0.5164442604393059,0.21601472331237956,0.15,1.5,-1.0,1.0,150,500,157425128,22.86,0.9372233941617061,0.12352957696896462,1.0679867796817086,0.210028325880177,0.518577840426905,-2.6230517780177514,0.07926461770885786,2.24,0.10542862112505948,1.673732139601563,50.0,1.902368607065002,0.9585645073446957,1143.0,11.0,2.3140899361988367,0.9680145911604199,591.0,12.0,-2.518054581900507,0.3896606522195524,1093.0,12.0,0.8,1093.0,0.20036596523330283,12.719380465747316,0.8258952460511364,219.0,12.0,,,,,,,,
model,M4_adaptive_T,49,0.22952780226673275,1.458332340627145,2.8249523215156866,-1.0325333068957723,1.9569001321863184,0.0,0.0,0.3985966069367195,0.15127087044532936,0.15,1.5,-1.0,1.0,150,500,310605392,20.4,0.8921297674235426,0.14646427389586233,1.0240055278076863,0.21363879051875415,0.5321039525519117,-3.4966240283330343,0.03998611613514915,1.3,0.06798391723527004,1.3765424846725591,50.0,1.9646008122929872,0.9481027777761595,1020.0,12.0,2.5666916738793994,0.9599037905571335,532.0,12.0,-0.5524228050828485,0.03349627220247553,970.0,12.0,0.8,970.0,0.2,11.140343118159782,0.8569519401600024,194.0,12.0,,,,,,,,
model,M4_adaptive_T,50,0.09726169603983613,0.587316886981746,2.832248439291341,-0.10895893112852084,2.973683933773569,0.0,0.0,0.24467261605125262,0.06873940203820349,0.15,1.5,-1.0,1.0,150,500,880836168,17.12,0.8595101438892838,0.1549415857933395,1.0006529099522232,0.2117379027861573,0.542118536611122,-3.9275675075984613,0.024074496884950728,1.26,0.08520437534305367,2.19362294476722,50.0,1.7804747578397258,0.9587311784141312,856.0,12.0,2.2374021769977084,0.9585210420967001,435.0,12.0,-1.5788974093795836,0.21574291068595364,806.0,11.0,0.8,806.0,0.20099255583126552,11.582240730405648,0.6460198893488726,162.0,12.0,,,,,,,,
model,M4_adaptive_T,51,0.0684064063744323,0.6185459186953157,3.5559483152358062,0.22105876644044065,0.48665425105578947,0.0,0.0,0.21062419615172429,0.15322585126742072,0.15,1.5,-1.0,1.0,150,500,970469320,16.44,0.8481467580069034,0.198648397227374,1.0679611582327697,0.21495465297703148,0.5477732188831164,-4.16949788796461,0.01826904461646192,0.78,0.05081853781342272,1.8913103572258692,50.0,1.7069504130317155,0.9612018949065277,822.0,12.0,2.0610557271794105,0.9601231575126379,424.0,12.0,-1.1446303986436215,0.11142071436855194,772.0,12.0,0.8,772.0,0.20077720207253885,12.484295445924873,0.798841366495407,155.0,11.0,,,,,,,,
