source,subject,trial,list_length,mean_adjacent_distance,sd_adjacent_distance,p90_adjacent_distance,switch_rate_distance,mean_adjacent_similarity,log_frequency_likelihood,frequency_likelihood,n_relevant_bigrams,n_relevant_bigrams_rate,n_relevant_bigrams_norm
human,oaf_70854,4.70854,20.0,1.045828716005383,0.12161763291268525,1.1706756962501277,0.23529411764705882,0.490496102461306,-1.4388650441391488,0.23719681388444436,2.0,0.10526315789473684,2.1810644920011764
human,oaf_70870,1.7087,9.0,1.0006633756627588,0.07297533042370564,1.057156527731407,0.25,0.5004337802171425,-1.4801177411541415,0.22761088763746268,0.0,0.0,3.0554196935381492
human,oaf_70872,1.70872,25.0,1.0315907912260565,0.096894108001275,1.1276248853294817,0.21052631578947367,0.4933024105397505,-1.3254721898002624,0.26567747927024193,5.0,0.20833333333333334,3.874539400393461
human,oaf_70902,1.70902,31.0,1.008432480945285,0.11613314636601867,1.166076020078668,0.21052631578947367,0.49948839530852945,-1.3651097286825604,0.2553526549403346,9.0,0.3,6.3067092904642035
human,oaf_70902,3.70902,24.0,1.0441462006520401,0.14798926336510343,1.2111450910137076,0.2222222222222222,0.491690527783573,-1.7703574081828037,0.1702721212993257,6.0,0.2608695652173913,5.1358444187150045
human,oaf_70902,4.70902,23.0,1.0343532274547926,0.14938458749948139,1.1948376016653377,0.2,0.494176267806438,-1.5548056341390926,0.21123043463656668,4.0,0.18181818181818182,3.397149437036547
human,oaf_70916,1.70916,23.0,1.0202272902792793,0.11352487159764756,1.159334091014056,0.21052631578947367,0.49651035226518986,-1.4186670920266409,0.24203641425270203,2.0,0.09090909090909091,1.3971494370365471
human,oaf_70916,3.70916,22.0,0.9939873174668312,0.11835382753031326,1.1465037350828031,0.19047619047619047,0.503184469335356,-1.3422589042844075,0.2612548518281902,5.0,0.23809523809523808,4.65845445535809
human,oaf_70918,1.70918,24.0,0.9829532303189118,0.1529003530527275,1.1549351524601927,0.2,0.5072374873406227,-1.5895648910661515,0.20401436089609595,6.0,0.2608695652173913,5.1358444187150045
human,oaf_70918,3.70918,28.0,0.9783901667973376,0.11964174472914028,1.0849914985602267,0.2,0.5072797398246854,-1.8341917677196944,0.1597425586995832,4.0,0.14814814814814814,2.0906243454288322
human,oaf_70918,4.70918,32.0,0.9835821807341398,0.15684991920281774,1.1765093900818147,0.23529411764705882,0.5072246668795325,-1.517147768683925,0.21933659432683525,10.0,0.3225806451612903,7.04540427214266
human,oaf_70923,1.70923,20.0,1.0346054104932905,0.09102120575048349,1.1318857936122266,0.23076923076923078,0.4924418719002717,-1.451680786743946,0.23417635661319078,1.0,0.05263157894736842,1.1810644920011761
human,oaf_70923,3.70923,19.0,1.0231834557715176,0.10546858703905097,1.143291296203145,0.25,0.49552564564017065,-1.8926424230251124,0.15067314016786273,1.0,0.05555555555555555,1.4423695103227192
human,oaf_70923,4.70923,16.0,0.9987587578760424,0.12496970191338978,1.152607885259762,0.2,0.5020369131346617,-1.643581546530887,0.1932865363965061,1.0,0.06666666666666667,2.226284565287348
human,oaf_70923,5.70923,18.0,0.9816305698582349,0.13067558751770286,1.1041208748364462,0.23076923076923078,0.5067951059251385,-1.5237533365946128,0.2178925262533853,2.0,0.11764705882352941,2.703674528644262
human,oaf_70923,6.70923,19.0,1.0001328984963964,0.14460616311022867,1.1636211620361232,0.21428571428571427,0.5025816771256324,-1.6945275136980205,0.18368599764536492,4.0,0.2222222222222222,4.442369510322719
human,oaf_70923,7.70923,13.0,1.022034563161471,0.09654418567557062,1.143847946969335,0.2,0.49558681339317356,-1.5121174102368093,0.22044271577807462,1.0,0.08333333333333333,3.0101996202519774
human,oaf_70930,1.7093,22.0,1.032227592185051,0.1114052307527863,1.160903395716017,0.23529411764705882,0.49351187621207576,-1.7028641086274383,0.1821610471678428,1.0,0.047619047619047616,0.6584544553580902
human,oaf_70931,1.70931,17.0,1.0303864565432355,0.12227851052338899,1.1823361867933901,0.21428571428571427,0.4942025179196784,-1.4301476390989616,0.23927359349811725,2.0,0.125,2.964979546965805
human,oaf_70931,3.70931,16.0,0.9875124220104096,0.10060230339691889,1.0781032207845358,0.21428571428571427,0.5043458079711375,-1.5756884355661396,0.2068650903631173,3.0,0.2,4.226284565287348
human,oaf_70931,4.70931,15.0,1.023595962404946,0.12107485803403926,1.180217813737863,0.25,0.4957592894914222,-1.6110671277613837,0.19967442222471044,3.0,0.21428571428571427,4.487589583608891
human,oaf_70942,1.70942,18.0,1.0367216349198134,0.1102744472193682,1.155211375998447,0.25,0.49234239571508004,-1.8122425676130511,0.1632875425456094,1.0,0.058823529411764705,1.7036745286442623
human,oaf_70942,3.70942,22.0,1.0210472684647596,0.1342411214548865,1.211249228361348,0.2222222222222222,0.49682074778972296,-1.2921351222015944,0.27468367332791116,5.0,0.23809523809523808,4.65845445535809
human,oaf_70942,4.70942,17.0,1.033455210382517,0.1437008827013571,1.228615963327474,0.21428571428571427,0.49404314262234145,-1.8326951680172805,0.1599818083512184,1.0,0.0625,1.9649795469658051
human,oaf_70948,1.70948,25.0,1.0010184981554369,0.11501851929092574,1.1421229859287239,0.21428571428571427,0.5012962823954175,-1.673147222719787,0.1876555415141717,4.0,0.16666666666666666,2.874539400393461
human,oaf_70948,3.70948,25.0,0.9876979865068984,0.1452779761258918,1.1438405948968358,0.21428571428571427,0.5056317303340079,-1.5044378311309086,0.22214214013200534,7.0,0.2916666666666667,5.874539400393461
human,oaf_70953,1.70953,38.0,1.0187032580027644,0.13879842423732974,1.182085986298345,0.19047619047619047,0.4976368314995987,-1.6712797980200789,0.1880063015144434,10.0,0.2702702702702703,5.4775741622134015
human,oaf_70953,3.70953,30.0,0.9922072847909584,0.14109245810312152,1.1639265717652274,0.20833333333333334,0.5042871279035482,-1.7120907309907334,0.1804880459202959,7.0,0.2413793103448276,4.568014308785746
human,oaf_70953,4.70953,31.0,1.0597687945852226,0.13765965414319128,1.209167634897066,0.23529411764705882,0.48762300701315764,-1.5624836356069702,0.2096148173422871,9.0,0.3,6.3067092904642035
human,oaf_70953,5.70953,28.0,1.088930757242075,0.13669332870165934,1.2029996000294254,0.25,0.4807476951663325,-2.490388476330481,0.08287776427091872,6.0,0.2222222222222222,4.090624345428832
human,oaf_70953,6.70953,30.0,1.0217268809058697,0.1437331211730318,1.1905596913834395,0.2222222222222222,0.4970332963373487,-2.0638246393026427,0.1269674354347721,11.0,0.3793103448275862,8.568014308785745
human,oaf_70954,1.70954,25.0,0.9967182835168301,0.09233086590960059,1.0936046993999144,0.25,0.5018138611755397,-1.9536415936611697,0.141756909447974,4.0,0.16666666666666666,2.874539400393461
human,oaf_70954,3.70954,19.0,1.0445279136378207,0.13105459468082112,1.195921672883731,0.25,0.49101129471330096,-1.7174029617341544,0.1795317939382953,5.0,0.2777777777777778,5.442369510322719
human,oaf_70954,4.70954,21.0,1.0595352263704416,0.14418790844892165,1.1913569345169017,0.16666666666666666,0.487620190932309,-1.718679211718763,0.17930281263881542,4.0,0.2,3.9197594736796333
human,oaf_70954,5.70954,13.0,1.0169569833539074,0.11846822436748039,1.1473286000537812,0.25,0.497396956183064,-1.6644930842165926,0.18928658602425152,1.0,0.08333333333333333,3.0101996202519774
human,oaf_70955,1.70955,23.0,1.053339849678035,0.11000451600461712,1.1457877635326945,0.2,0.4884052996401832,-1.7031003846019157,0.18211801197320288,3.0,0.13636363636363635,2.397149437036547
human,oaf_70961,1.70961,15.0,1.0357114715872668,0.13157788400554052,1.1741772673390676,0.2,0.49316291282576996,-1.4733920554618005,0.22914688646046893,2.0,0.14285714285714285,3.4875895836088913
human,oaf_70966,1.70966,5.0,0.9425431424528008,0.16786094514407368,1.037499632539007,0.5,0.5167183017946266,-2.179557193953109,0.11309159719783636,1.0,0.25,5.1006397668243215
human,oaf_70975,1.70975,10.0,0.9792001104999691,0.1207955883241703,1.0955849416063066,0.2857142857142857,0.5069128734740371,-1.4803863585365105,0.22754975560755736,4.0,0.4444444444444444,6.794114675216607
human,oaf_70975,3.70975,7.0,1.0032187315623224,0.12215018896500733,1.1338649886441243,0.16666666666666666,0.5007713542508887,-1.7175686683002669,0.1795020468059294,1.0,0.16666666666666666,4.578029730181235
human,oaf_70981,1.70981,11.0,1.0231017480916578,0.13936781939089554,1.1412901267411701,0.25,0.49641781608224095,-2.057126172857677,0.12782077739111913,3.0,0.3,5.532809656895063
human,oaf_70981,3.70981,11.0,1.056818001866014,0.12208590069116423,1.1594331416746635,0.2,0.4878070424807813,-1.5238055233463073,0.2178811554469269,1.0,0.1,3.5328096568950635
human,oaf_70991,1.70991,11.0,0.9598603188938298,0.07905774816285363,1.0339789435025275,0.2857142857142857,0.5109591635081974,-1.606093238147998,0.20067005479008396,2.0,0.2,4.532809656895063
human,oaf_70991,3.70991,20.0,1.001905666779123,0.12107710256030202,1.1277651250788294,0.23076923076923078,0.5012351182034619,-1.9094072098937314,0.14816819320644253,8.0,0.42105263157894735,8.181064492001177
human,oaf_70994,1.70994,39.0,1.0081073422982063,0.12965182336219977,1.1974308281932526,0.22727272727272727,0.49995439403121117,-1.8923389686345644,0.15071886953182154,11.0,0.2894736842105263,6.216269143891859
human,oaf_70994,3.70994,35.0,1.070873754392628,0.10731935857386946,1.176673360967031,0.21739130434782608,0.48415957069539695,-1.5767203825539304,0.2066517266651852,12.0,0.35294117647058826,8.261489217178031
human,oaf_70994,4.70994,39.0,1.035835916134565,0.11121124798949271,1.1517972161858188,0.19230769230769232,0.49265822829271866,-1.3822234374508688,0.2510198052836025,12.0,0.3157894736842105,7.216269143891859
human,oaf_70994,5.70994,36.0,0.9994287540487659,0.10660642423159669,1.131385529234888,0.2,0.5015154757561154,-1.4941991506055046,0.2244282660210658,9.0,0.2571428571428571,5.000184198856488
human,oaf_70994,6.70994,32.0,1.0288651644758235,0.12494871612137479,1.1736936690335937,0.21052631578947367,0.4946992190329949,-1.4158310772065201,0.24272380737835336,12.0,0.3870967741935484,9.04540427214266
human,oaf_70994,7.70994,30.0,1.0358462313860415,0.113012445146438,1.1524738044906777,0.22727272727272727,0.49269359603078655,-1.487805364133036,0.22586780959540453,5.0,0.1724137931034483,2.568014308785746
human,oaf_71003,1.71003,21.0,1.050731435683221,0.1641157886039311,1.1779587283897155,0.1875,0.49120248039920317,-1.8726850461128939,0.15371038775431564,4.0,0.2,3.9197594736796333
human,oaf_71003,3.71003,15.0,0.9979688965582986,0.11770641611962537,1.1156016561443902,0.2,0.502116349506885,-1.529768447098084,0.21658581258355947,3.0,0.21428571428571427,4.487589583608891
human,oaf_71007,1.71007,31.0,1.0196625135214088,0.12492379078504484,1.1793042126186841,0.2,0.4969389092911892,-1.368730671058287,0.25442970966554646,8.0,0.26666666666666666,5.3067092904642035
human,oaf_71031,1.71031,29.0,1.02649461685055,0.11558548889069542,1.152330959403563,0.19047619047619047,0.49499669982165106,-1.4643783824115941,0.2312216782756197,3.0,0.10714285714285714,0.8293193271072892
human,oaf_71031,3.71031,21.0,0.9976603785158854,0.1163062263581886,1.126931886545409,0.1875,0.5021732530639664,-1.1674117988364618,0.3111712737821657,3.0,0.15,2.9197594736796333
human,oaf_71033,1.71033,13.0,1.030821138268654,0.07577324182392561,1.1245197070758213,0.18181818181818182,0.4930487085238326,-1.6911068514207412,0.18431540128329832,0.0,0.0,2.0101996202519774
human,oaf_71044,1.71044,17.0,0.9602566943186863,0.12436353742919716,1.082776807296491,0.16666666666666666,0.5118454736434684,-1.674083459857326,0.18747993364527266,6.0,0.375,6.964979546965806
human,oaf_71044,3.71044,20.0,1.0002569110390107,0.1032755208534283,1.1080187711769007,0.25,0.5012020870159494,-1.4637674801465816,0.2313629752775332,6.0,0.3157894736842105,6.181064492001176
human,oaf_71044,4.71044,20.0,0.9366727753805077,0.1450016723115039,1.1228779943683989,0.2,0.5189329203056744,-1.4287830463035258,0.23960032739860482,6.0,0.3157894736842105,6.181064492001176
human,oaf_71050,1.7105,20.0,0.9657133751921817,0.11289208203487659,1.082706422630639,0.2,0.5102237140055221,-2.1826439609386385,0.11274304801107835,5.0,0.2631578947368421,5.181064492001176
human,oaf_71050,3.7105,16.0,1.0035866948987264,0.07950242562680422,1.0950863691359116,0.18181818181818182,0.49984855855128374,-1.5445230746358511,0.21341362932835742,3.0,0.2,4.226284565287348
